Physical Record ID,BL record ID,ARK
003330643,014891687,ark:/81055/vdc_00000001A33A
001657586,014891325,ark:/81055/vdc_00000001A436
000131551,015742585,ark:/81055/vdc_00000000A9F8
000131530,014839276,ark:/81055/vdc_000000005574
003461777,014829974,ark:/81055/vdc_000000028A22
002554251,014825957,ark:/81055/vdc_000000029FAC
001909034,014879890,ark:/81055/vdc_000000016656
000130618,015742584,ark:/81055/vdc_000000020316
000224869,015105834,ark:/81055/vdc_00000002390A
003212313,014828787,ark:/81055/vdc_00000002DFA2
000130192,014871136,ark:/81055/vdc_00000001195E
002906296,014827367,ark:/81055/vdc_00000002E1B8
000569371,014622762,ark:/81055/vdc_000000034C20
000871560,014610166,ark:/81055/vdc_00000002D88E
002738178,014860851,ark:/81055/vdc_000000009888
000801977,014622794,ark:/81055/vdc_00000003704A
000053321,014803839,ark:/81055/vdc_00000003B292
000865148,014808650,ark:/81055/vdc_0000000521D6
000765511,014866542,ark:/81055/vdc_00000000E118
000574721,015105883,ark:/81055/vdc_000000023A1E
001728623,014643428,ark:/81055/vdc_000000045EA6
000880644,014839759,ark:/81055/vdc_000000002A30
001648653,014871946,ark:/81055/vdc_00000001480E
003178337,014828645,ark:/81055/vdc_00000002A8BE
002417003,014818719,ark:/81055/vdc_00000002E470
003823253,014831485,ark:/81055/vdc_00000002DF0C
001253024,014810876,ark:/81055/vdc_00000002D6D8
003984663,014768326,ark:/81055/vdc_0000000595D4
000136452,014860056,ark:/81055/vdc_0000000093EA
002750518,014826899,ark:/81055/vdc_00000005D480
000273573,014839369,ark:/81055/vdc_0000000039E4
002738597,014826832,ark:/81055/vdc_00000005E878
003163749,014774200,ark:/81055/vdc_00000004770C
003163692,014823844,ark:/81055/vdc_000000001DE2
000128056,015177976,ark:/81055/vdc_000000025AF4
000056170,014803880,ark:/81055/vdc_00000002CB98
003539632,014939980,ark:/81055/vdc_000000021138
002269303,014628876,ark:/81055/vdc_000000039756
001179188,014839941,ark:/81055/vdc_000000002A24
003074125,014828148,ark:/81055/vdc_00000003478E
003705895,014873019,ark:/81055/vdc_000000013704
002112114,014840546,ark:/81055/vdc_0000000044D0
002733035,014826797,ark:/81055/vdc_00000000074A
001215953,014839974,ark:/81055/vdc_00000000450C
002148138,014815889,ark:/81055/vdc_0000000547AA
000127417,014756055,ark:/81055/vdc_00000005465A
003639055,014768220,ark:/81055/vdc_000000058A4C
000435475,014839444,ark:/81055/vdc_00000000507C
000435476,014839445,ark:/81055/vdc_000000002A00
000126660,014846811,ark:/81055/vdc_0000000069D8
000126616,014861231,ark:/81055/vdc_00000000BA2A
000126574,015172993,ark:/81055/vdc_0000000253FE
000435473,014846938,ark:/81055/vdc_000000007DCA
000126201,015172992,ark:/81055/vdc_000000025398
000126190,014846810,ark:/81055/vdc_000000006906
000126188,014839269,ark:/81055/vdc_000000005970
000196839,014804602,ark:/81055/vdc_000000009C8A
000125792,014939332,ark:/81055/vdc_00000001DD48
001103897,015742793,ark:/81055/vdc_00000005DF60
000788780,014822934,ark:/81055/vdc_000000001A9A
003163335,014617043,ark:/81055/vdc_00000002F3E2
002646600,014826356,ark:/81055/vdc_000000040740
000124764,014860054,ark:/81055/vdc_000000009ECA
003871500,014603041,ark:/81055/vdc_0000000284BE
003614548,014848130,ark:/81055/vdc_0000000088E6
002486378,014819125,ark:/81055/vdc_00000002AADA
003211830,014828777,ark:/81055/vdc_00000002E098
001837139,014814344,ark:/81055/vdc_00000005438A
002703670,014826630,ark:/81055/vdc_0000000346BC
002816858,014847817,ark:/81055/vdc_00000000730E
000558322,014816421,ark:/81055/vdc_000000028F92
000123999,014804216,ark:/81055/vdc_00000002E4B8
000667587,014622772,ark:/81055/vdc_000000036D98
001944212,015106067,ark:/81055/vdc_0000000237AE
000123690,014939330,ark:/81055/vdc_000000020B74
000123702,014861230,ark:/81055/vdc_00000000C0DE
000123704,014896003,ark:/81055/vdc_00000001D39A
000123697,014939331,ark:/81055/vdc_000000020A06
000122986,014866318,ark:/81055/vdc_00000000F8A0
000122988,014871133,ark:/81055/vdc_000000011D90
000122989,014939329,ark:/81055/vdc_000000020B2C
002335748,014818181,ark:/81055/vdc_0000000014E8
000122644,014804212,ark:/81055/vdc_000000055080
002617145,014784788,ark:/81055/vdc_000000059D1E
001862244,014616829,ark:/81055/vdc_00000002FA54
000122582,014871132,ark:/81055/vdc_0000000144CC
000122478,015177975,ark:/81055/vdc_000000025E1E
000122458,014846808,ark:/81055/vdc_0000000084AE
000122459,014860053,ark:/81055/vdc_000000009B04
000346122,014805241,ark:/81055/vdc_000000030F72
003393145,014841277,ark:/81055/vdc_00000000267C
000122281,014839268,ark:/81055/vdc_000000005814
003510356,014756376,ark:/81055/vdc_00000005484C
000122277,014839267,ark:/81055/vdc_00000000586E
000121890,015210817,ark:/81055/vdc_000000026F3A
000121893,015210818,ark:/81055/vdc_000000027054
000121801,014861229,ark:/81055/vdc_00000000CE6A
000121461,015177973,ark:/81055/vdc_00000002657A
000121465,014879474,ark:/81055/vdc_000000015108
000121467,015177974,ark:/81055/vdc_000000025F5C
000121182,014896001,ark:/81055/vdc_00000001C530
002111509,014815729,ark:/81055/vdc_00000004C044
002618620,014840826,ark:/81055/vdc_000000004EB4
003620497,014841414,ark:/81055/vdc_000000002E20
001886877,014814651,ark:/81055/vdc_000000032184
000120586,015742583,ark:/81055/vdc_00000000702C
000120481,014905136,ark:/81055/vdc_00000001DAA8
003814734,014831471,ark:/81055/vdc_000000028F56
000470803,014635285,ark:/81055/vdc_000000043D4C
002925268,014827466,ark:/81055/vdc_00000002AE40
001689426,015106035,ark:/81055/vdc_000000022FDA
001986689,015106076,ark:/81055/vdc_00000002263E
002069803,014919290,ark:/81055/vdc_00000001DC94
001265396,014810943,ark:/81055/vdc_00000002F1FC
003088133,014774193,ark:/81055/vdc_0000000466B6
001513614,014756193,ark:/81055/vdc_000000053688
000883743,014871541,ark:/81055/vdc_0000000126E4
000798679,014774040,ark:/81055/vdc_00000000B736
002794159,014774168,ark:/81055/vdc_000000059880
002957109,014827610,ark:/81055/vdc_000000028A52
001525888,014812347,ark:/81055/vdc_000000056256
000570345,014806663,ark:/81055/vdc_000000000858
001283971,014912338,ark:/81055/vdc_00000001F24E
000828027,014808375,ark:/81055/vdc_00000002DD80
000805591,014816553,ark:/81055/vdc_00000002A5D0
000796922,014808030,ark:/81055/vdc_000000043FDA
000119728,014839265,ark:/81055/vdc_000000004B18
000085159,014816212,ark:/81055/vdc_0000000293CA
004072486,014832784,ark:/81055/vdc_000000029EE0
000854664,015105909,ark:/81055/vdc_000000022E24
000603445,015742710,ark:/81055/vdc_00000001DF6A
000361539,014939365,ark:/81055/vdc_00000002240A
002131712,014815828,ark:/81055/vdc_0000000554AC
003983209,015106337,ark:/81055/vdc_000000022E66
003524799,014830321,ark:/81055/vdc_0000000447A8
003471455,014830005,ark:/81055/vdc_000000042D20
003471542,014830011,ark:/81055/vdc_00000003AC50
003425657,014829802,ark:/81055/vdc_000000052A6A
003399632,014829627,ark:/81055/vdc_00000003BFEE
003399612,014829626,ark:/81055/vdc_0000000494CA
003316956,014829099,ark:/81055/vdc_00000002D060
003179044,014828652,ark:/81055/vdc_0000000494A6
003094727,014841088,ark:/81055/vdc_000000003FD8
003058491,014828098,ark:/81055/vdc_000000040EF0
002944394,014827567,ark:/81055/vdc_000000055BF6
002944393,014827566,ark:/81055/vdc_000000055BB4
002797443,014827086,ark:/81055/vdc_00000003318C
018243713,014827065,ark:/81055/vdc_000000043C6E
002740789,014826843,ark:/81055/vdc_000000044940
002740811,014826844,ark:/81055/vdc_000000044706
002483671,014880037,ark:/81055/vdc_000000017430
002323106,014885532,ark:/81055/vdc_000000017B0E
002322632,015111206,ark:/81055/vdc_000000024174
001974025,014815226,ark:/81055/vdc_000000054108
001625258,014812972,ark:/81055/vdc_00000003B6FA
001625315,014812974,ark:/81055/vdc_00000003C09C
001589292,014812645,ark:/81055/vdc_00000005E83C
001568873,014812530,ark:/81055/vdc_000000051F30
001544551,014812391,ark:/81055/vdc_00000004A8A4
001544024,014812388,ark:/81055/vdc_000000044AF0
001454689,014811824,ark:/81055/vdc_000000049500
000118945,014871130,ark:/81055/vdc_000000014D12
001266994,014810977,ark:/81055/vdc_000000052CBC
000118002,015742582,ark:/81055/vdc_0000000040BC
000117858,014866316,ark:/81055/vdc_000000010170
001498422,014812126,ark:/81055/vdc_00000003A872
000117698,014860051,ark:/81055/vdc_00000000A92C
000779828,014896193,ark:/81055/vdc_00000001CCAA
001498564,014812131,ark:/81055/vdc_000000044724
001498566,014812132,ark:/81055/vdc_00000004A8B0
001498622,014812135,ark:/81055/vdc_0000000337A4
000116871,014804172,ark:/81055/vdc_00000004424A
001498638,014812137,ark:/81055/vdc_00000003CC06
001498660,014812141,ark:/81055/vdc_00000004170C
001498708,014812146,ark:/81055/vdc_00000004005C
001498752,014812148,ark:/81055/vdc_00000003A8D2
001179896,014810259,ark:/81055/vdc_000000046A22
000870704,014774043,ark:/81055/vdc_000000055470
000870710,014808679,ark:/81055/vdc_000000035280
000843349,014808519,ark:/81055/vdc_00000004752C
000746278,014939422,ark:/81055/vdc_000000021C36
000115982,014804167,ark:/81055/vdc_000000041EC8
000728123,014807484,ark:/81055/vdc_00000003EFD0
000722807,014807442,ark:/81055/vdc_0000000494AC
000544328,014806441,ark:/81055/vdc_00000003EFD6
000499442,014939389,ark:/81055/vdc_000000021774
000473753,014805961,ark:/81055/vdc_00000005ED88
000419896,014805666,ark:/81055/vdc_000000055B9C
000176579,014804501,ark:/81055/vdc_000000041D4E
000151573,014804367,ark:/81055/vdc_00000003EFFA
000017067,014939308,ark:/81055/vdc_0000000210FC
000016987,014803581,ark:/81055/vdc_00000005D300
000017004,014803584,ark:/81055/vdc_0000000363A8
000710210,014608537,ark:/81055/vdc_00000002BB6C
001387061,014811516,ark:/81055/vdc_00000002F5CE
001253944,014810899,ark:/81055/vdc_00000004C074
002701767,014826618,ark:/81055/vdc_000000036D4A
003364715,014829438,ark:/81055/vdc_000000046D46
003440920,014829870,ark:/81055/vdc_00000002E67A
000300698,014816287,ark:/81055/vdc_00000002A210
001743760,014813792,ark:/81055/vdc_00000002DBC4
001365155,014912346,ark:/81055/vdc_00000001F20C
001580801,014840204,ark:/81055/vdc_000000004BDE
003378279,014829549,ark:/81055/vdc_000000031BBA
003981314,014824903,ark:/81055/vdc_000000034818
000000428,014841682,ark:/81055/vdc_0000000058FE
000115069,014896000,ark:/81055/vdc_00000001B17A
000115048,015210815,ark:/81055/vdc_0000000270B4
000115050,015210816,ark:/81055/vdc_0000000270BA
000806037,014605593,ark:/81055/vdc_000000029604
000261531,014774011,ark:/81055/vdc_000000057378
000114764,015742581,ark:/81055/vdc_000000006516
002414113,014818695,ark:/81055/vdc_00000002E398
001254924,015173066,ark:/81055/vdc_0000000253E6
000113779,015742580,ark:/81055/vdc_00000000654C
003354964,014829358,ark:/81055/vdc_000000011520
003178326,014828644,ark:/81055/vdc_000000028C32
000774819,014635318,ark:/81055/vdc_000000043200
002130276,015106100,ark:/81055/vdc_0000000236E2
000113490,015742579,ark:/81055/vdc_000000020D3C
000113378,014804140,ark:/81055/vdc_000000051DDA
000113075,015172991,ark:/81055/vdc_000000024E7C
000111869,015264314,ark:/81055/vdc_000000027B40
000112593,015264315,ark:/81055/vdc_000000027942
000111669,015210813,ark:/81055/vdc_000000027624
000112109,015210814,ark:/81055/vdc_000000027618
000110749,014861227,ark:/81055/vdc_00000000C38A
000110115,014860050,ark:/81055/vdc_00000000A56C
000109932,014861226,ark:/81055/vdc_00000000BBFE
001871107,014767845,ark:/81055/vdc_0000000582C0
003433810,014841294,ark:/81055/vdc_000000002454
002919777,014827439,ark:/81055/vdc_00000002DE70
002919779,014605610,ark:/81055/vdc_000000029712
003946219,014608621,ark:/81055/vdc_00000002B9F2
003949125,014768312,ark:/81055/vdc_000000057186
000109445,014885069,ark:/81055/vdc_000000018A5C
003949124,014768311,ark:/81055/vdc_0000000571DA
000828040,014808379,ark:/81055/vdc_00000002C862
003393236,014756358,ark:/81055/vdc_000000055DA0
002332990,014872278,ark:/81055/vdc_000000012EF4
000551646,014839535,ark:/81055/vdc_000000005F6A
000664462,014807132,ark:/81055/vdc_00000004B7F2
003634065,014750955,ark:/81055/vdc_00000005299E
003634068,014830892,ark:/81055/vdc_0000000529A4
003589893,014830631,ark:/81055/vdc_000000000B04
003092920,014880215,ark:/81055/vdc_00000001574A
002633637,014826318,ark:/81055/vdc_00000005C8F2
002201477,014817249,ark:/81055/vdc_00000005EC86
001886690,014814647,ark:/81055/vdc_000000057684
001777262,015210958,ark:/81055/vdc_000000027606
001577824,014847367,ark:/81055/vdc_000000007E9C
000109261,014846804,ark:/81055/vdc_000000008BA4
000108875,014871128,ark:/81055/vdc_0000000149B8
000108597,014861225,ark:/81055/vdc_00000000B7CC
000108465,015246245,ark:/81055/vdc_0000000277CE
001091768,014622819,ark:/81055/vdc_000000034092
000108063,014885067,ark:/81055/vdc_0000000183C0
000247489,014756062,ark:/81055/vdc_00000005419E
003147443,014828518,ark:/81055/vdc_000000055EC0
000107880,015246244,ark:/81055/vdc_00000002773E
000107624,014871127,ark:/81055/vdc_00000001193A
000107307,014895999,ark:/81055/vdc_00000001BD02
003094986,014628917,ark:/81055/vdc_00000003975C
000107225,014871126,ark:/81055/vdc_0000000129DE
000107012,015742578,ark:/81055/vdc_0000000070A4
000107013,014861224,ark:/81055/vdc_00000000B9B2
000107010,014895998,ark:/81055/vdc_00000001B216
000106905,015105819,ark:/81055/vdc_000000022E06
000106918,015742577,ark:/81055/vdc_00000000417C
000106922,014885066,ark:/81055/vdc_000000018CC0
000106809,014861223,ark:/81055/vdc_00000000BA78
000067570,014803922,ark:/81055/vdc_000000043C7A
000064159,014767468,ark:/81055/vdc_000000058056
003103591,014768114,ark:/81055/vdc_00000005857E
003401842,014829635,ark:/81055/vdc_00000000DFBC
003086197,014617022,ark:/81055/vdc_00000003038A
000106158,014860049,ark:/81055/vdc_00000000B262
000106109,014846801,ark:/81055/vdc_000000008442
003774781,014848186,ark:/81055/vdc_0000000084DE
003690481,014848152,ark:/81055/vdc_00000000878A
004003705,014897242,ark:/81055/vdc_00000001CAE8
004003706,014897243,ark:/81055/vdc_00000001BB52
003522085,014867714,ark:/81055/vdc_00000000F21C
001576757,014871900,ark:/81055/vdc_000000011F9A
000750838,014861450,ark:/81055/vdc_00000000D848
000105878,014846800,ark:/81055/vdc_000000007398
000105875,015742576,ark:/81055/vdc_000000006552
000970707,014896258,ark:/81055/vdc_00000001C620
002801141,014827109,ark:/81055/vdc_000000031062
002172229,014817158,ark:/81055/vdc_000000052A0A
002396298,014818618,ark:/81055/vdc_00000002D6DE
003577247,014830555,ark:/81055/vdc_000000000AC8
000080465,014803995,ark:/81055/vdc_00000002F412
003999174,014841665,ark:/81055/vdc_000000005CFA
002310948,014622900,ark:/81055/vdc_000000036F84
000105300,014796190,ark:/81055/vdc_00000005D6D8
000556800,014605588,ark:/81055/vdc_000000029154
001244312,014602955,ark:/81055/vdc_0000000282EA
000104587,014846798,ark:/81055/vdc_000000008232
002681945,014826543,ark:/81055/vdc_000000031920
001939642,014643442,ark:/81055/vdc_000000044F52
000104417,014756052,ark:/81055/vdc_000000054DC8
000104150,014885065,ark:/81055/vdc_000000018330
000104154,014846797,ark:/81055/vdc_000000007854
000104084,015115540,ark:/81055/vdc_000000024228
000754008,014807770,ark:/81055/vdc_00000002CDC0
000046604,015264311,ark:/81055/vdc_00000002789A
000102878,014860048,ark:/81055/vdc_00000000B472
000102406,014861222,ark:/81055/vdc_00000000C9DE
000102311,014861221,ark:/81055/vdc_00000000CF66
000102196,014879469,ark:/81055/vdc_000000016488
000102151,014866314,ark:/81055/vdc_000000010EEA
001900833,014816969,ark:/81055/vdc_00000002AE94
003659465,014768224,ark:/81055/vdc_000000057E8E
003461088,014829961,ark:/81055/vdc_00000005613C
000100922,014871123,ark:/81055/vdc_0000000144DE
003214258,014796350,ark:/81055/vdc_00000005B3B6
000826160,014808357,ark:/81055/vdc_000000030C1E
000191633,014796197,ark:/81055/vdc_00000005DC5A
003894132,014628963,ark:/81055/vdc_0000000397AA
002207943,014817305,ark:/81055/vdc_000000037D34
000480044,014805991,ark:/81055/vdc_000000042AC2
000356230,014805293,ark:/81055/vdc_00000002CB56
000797377,014912286,ark:/81055/vdc_00000001ECC6
001762920,014767819,ark:/81055/vdc_000000057E64
001762843,014767817,ark:/81055/vdc_000000056C04
000120629,014839266,ark:/81055/vdc_000000003AF2
001841859,014814357,ark:/81055/vdc_000000057BE8
001842512,014814362,ark:/81055/vdc_00000003DD70
000051983,014816200,ark:/81055/vdc_00000002A6F0
000093159,014649227,ark:/81055/vdc_00000004C512
002817852,014643512,ark:/81055/vdc_0000000454E6
003255413,014608373,ark:/81055/vdc_00000002A61E
003685867,014831152,ark:/81055/vdc_000000059706
000124490,014804224,ark:/81055/vdc_000000059754
002642668,014872456,ark:/81055/vdc_000000012D20
002917028,014823507,ark:/81055/vdc_000000035E92
000099991,015177971,ark:/81055/vdc_000000026A1E
000099998,014866312,ark:/81055/vdc_00000000F126
000099923,014846795,ark:/81055/vdc_0000000069F0
000424148,014871277,ark:/81055/vdc_00000001390E
000261463,014767503,ark:/81055/vdc_000000057834
000099482,014839257,ark:/81055/vdc_0000000034FE
003108323,014768115,ark:/81055/vdc_00000005873A
000097255,014861220,ark:/81055/vdc_00000000D9B0
000097249,014895996,ark:/81055/vdc_00000001C9DA
000097248,014895995,ark:/81055/vdc_00000001CBC0
001257746,014608320,ark:/81055/vdc_00000002A8B8
000096269,015105816,ark:/81055/vdc_00000002268C
000096273,015742574,ark:/81055/vdc_00000001DD0C
000096274,015105817,ark:/81055/vdc_000000022602
000096275,015111133,ark:/81055/vdc_000000023CE8
000095482,014905135,ark:/81055/vdc_00000001DFA6
000095390,014939326,ark:/81055/vdc_000000021ACE
001187181,014767688,ark:/81055/vdc_0000000590B2
002361103,014796306,ark:/81055/vdc_00000005D7CE
000094584,014871121,ark:/81055/vdc_0000000111F6
000094274,014839255,ark:/81055/vdc_0000000062EE
000495103,014806116,ark:/81055/vdc_00000005EC32
002299373,014817737,ark:/81055/vdc_00000002924A
000594000,014806792,ark:/81055/vdc_0000000346EC
003571028,014872948,ark:/81055/vdc_00000001408E
001335550,014811275,ark:/81055/vdc_00000002D38A
000744696,014807639,ark:/81055/vdc_00000002DAA4
000661137,014847032,ark:/81055/vdc_000000006D68
000127488,014767477,ark:/81055/vdc_000000056E74
000127489,014839271,ark:/81055/vdc_000000005C88
002255176,014616874,ark:/81055/vdc_00000002F454
001814208,014814221,ark:/81055/vdc_00000005431E
001358497,015174018,ark:/81055/vdc_000000025644
001337702,014811294,ark:/81055/vdc_000000034D76
001487717,014812008,ark:/81055/vdc_0000000378F0
003936683,014832207,ark:/81055/vdc_0000000009D8
002784231,014827007,ark:/81055/vdc_000000000ADA
000244921,014622732,ark:/81055/vdc_000000036D08
001368514,014847295,ark:/81055/vdc_0000000071B8
001061377,014809953,ark:/81055/vdc_000000053C7C
001006560,014809584,ark:/81055/vdc_000000054894
000994265,014839846,ark:/81055/vdc_00000000295E
000744287,014939420,ark:/81055/vdc_00000002107E
001315329,014811214,ark:/81055/vdc_00000002C7D2
001683425,014813310,ark:/81055/vdc_000000055EDE
001246268,014810834,ark:/81055/vdc_00000003BA36
000442026,014879536,ark:/81055/vdc_0000000155D0
003363062,014824056,ark:/81055/vdc_000000031EC0
002582423,014768014,ark:/81055/vdc_00000005738A
003598817,014830682,ark:/81055/vdc_00000002A162
003560426,014905487,ark:/81055/vdc_00000001E930
000224318,014816251,ark:/81055/vdc_00000002A7B6
003033662,014827966,ark:/81055/vdc_00000003614A
004111996,014897264,ark:/81055/vdc_00000001B02A
003680984,014831142,ark:/81055/vdc_0000000430CE
000654417,014807074,ark:/81055/vdc_000000033696
000069866,014803945,ark:/81055/vdc_000000001152
003362462,014829401,ark:/81055/vdc_00000004987E
000092702,014871120,ark:/81055/vdc_0000000126C6
000888248,014939445,ark:/81055/vdc_0000000216FC
002300118,014767944,ark:/81055/vdc_0000000596FA
000092162,014860047,ark:/81055/vdc_00000000B32E
000092079,014860046,ark:/81055/vdc_00000000B00A
000092064,014885062,ark:/81055/vdc_000000018336
000092065,014885063,ark:/81055/vdc_00000001830C
003577036,014848115,ark:/81055/vdc_0000000089E8
000091396,014846793,ark:/81055/vdc_0000000087EA
000377076,014839417,ark:/81055/vdc_0000000051D2
000878968,015173043,ark:/81055/vdc_0000000250BC
000091048,014919140,ark:/81055/vdc_0000000206D0
000090890,015115539,ark:/81055/vdc_00000002432A
000090891,014885061,ark:/81055/vdc_000000018462
003885212,015178535,ark:/81055/vdc_00000002633A
000089933,014816215,ark:/81055/vdc_00000002C3D0
000089809,015742573,ark:/81055/vdc_00000001DCCA
000089796,014839252,ark:/81055/vdc_0000000034F2
001965022,014847501,ark:/81055/vdc_000000007E90
002385216,014840695,ark:/81055/vdc_0000000025B6
001501635,014860468,ark:/81055/vdc_000000009684
000088350,014890949,ark:/81055/vdc_000000019200
000088024,014895994,ark:/81055/vdc_00000001C3FE
000087543,014839251,ark:/81055/vdc_00000000590A
001472112,014860458,ark:/81055/vdc_000000009672
002226134,014767915,ark:/81055/vdc_000000057D74
000087164,014879467,ark:/81055/vdc_00000001643A
000087011,014860044,ark:/81055/vdc_00000000B4C0
002218433,014750899,ark:/81055/vdc_000000051E76
002673381,014768032,ark:/81055/vdc_00000005709C
003191019,014828677,ark:/81055/vdc_000000058E72
000086270,014871118,ark:/81055/vdc_00000001460A
002673213,014768031,ark:/81055/vdc_00000000EA60
000085728,014804031,ark:/81055/vdc_00000000CA38
000085672,014895993,ark:/81055/vdc_00000001BA98
000929345,014885229,ark:/81055/vdc_000000018204
003052098,014828076,ark:/81055/vdc_000000000F30
000367559,014796209,ark:/81055/vdc_00000005D504
000253782,014756065,ark:/81055/vdc_000000053640
000209777,014796198,ark:/81055/vdc_00000005C928
000052250,014912174,ark:/81055/vdc_00000001F0F2
002324876,014818048,ark:/81055/vdc_000000058CE0
003083703,014608703,ark:/81055/vdc_00000002C12A
000795100,014808018,ark:/81055/vdc_00000002DD20
000754022,014602845,ark:/81055/vdc_000000027EAC
000754023,014616632,ark:/81055/vdc_000000032430
000605648,014806829,ark:/81055/vdc_00000005BD52
000356788,014805298,ark:/81055/vdc_00000005D126
000261714,014602837,ark:/81055/vdc_000000027E76
000756571,014608432,ark:/81055/vdc_00000002B578
003036201,014827973,ark:/81055/vdc_00000005D552
003287212,014872803,ark:/81055/vdc_0000000142FE
000550063,014750834,ark:/81055/vdc_0000000519C0
003594253,014830655,ark:/81055/vdc_00000005658C
000173198,014804474,ark:/81055/vdc_000000004656
001267754,014756166,ark:/81055/vdc_00000005410E
001557104,014871875,ark:/81055/vdc_00000001274A
002098857,014847547,ark:/81055/vdc_0000000089EE
003368403,014829469,ark:/81055/vdc_000000048EBE
000085156,014635258,ark:/81055/vdc_000000042C18
003004366,014827813,ark:/81055/vdc_000000035AC0
001263401,014810935,ark:/81055/vdc_00000005C106
002717670,014826713,ark:/81055/vdc_0000000356A6
001047044,014809859,ark:/81055/vdc_000000036906
002049242,014603410,ark:/81055/vdc_000000028D6A
003497639,014830133,ark:/81055/vdc_000000034CFE
003064853,014828110,ark:/81055/vdc_00000005CF22
003049045,014939856,ark:/81055/vdc_0000000216C0
002445947,014818939,ark:/81055/vdc_000000035B38
002036901,014815336,ark:/81055/vdc_0000000366C0
001973103,014815212,ark:/81055/vdc_000000037E90
001835736,014814337,ark:/81055/vdc_000000035652
001043270,014809834,ark:/81055/vdc_000000044676
000083666,014905134,ark:/81055/vdc_00000001E20A
000083366,015742571,ark:/81055/vdc_000000003840
000083273,015742570,ark:/81055/vdc_00000001DEB0
000082966,014846788,ark:/81055/vdc_0000000078A2
000082972,014846789,ark:/81055/vdc_0000000077E8
000082105,014804005,ark:/81055/vdc_000000000D4A
000082874,014871116,ark:/81055/vdc_000000011376
000888469,014808873,ark:/81055/vdc_00000005A720
000831310,014808402,ark:/81055/vdc_0000000360A8
000675133,014807180,ark:/81055/vdc_00000002F916
000675134,014807181,ark:/81055/vdc_00000002F628
000201266,014804619,ark:/81055/vdc_000000035B20
000082469,015742569,ark:/81055/vdc_00000000707A
003254552,014828931,ark:/81055/vdc_000000036378
001951458,014643444,ark:/81055/vdc_000000045D68
000081656,015177969,ark:/81055/vdc_0000000260BE
000081658,015177970,ark:/81055/vdc_0000000260C4
000559251,014806598,ark:/81055/vdc_000000035418
001161718,014810178,ark:/81055/vdc_000000052AAC
000081300,014905133,ark:/81055/vdc_00000001E8CA
000081256,014861218,ark:/81055/vdc_00000000C312
001972776,014815199,ark:/81055/vdc_00000002F8C2
000080961,015115537,ark:/81055/vdc_000000024816
000349546,014805261,ark:/81055/vdc_00000002F220
000675132,014807179,ark:/81055/vdc_00000002FE14
003894500,014831919,ark:/81055/vdc_00000005D0FC
002085043,014815558,ark:/81055/vdc_00000005C706
002098062,014815641,ark:/81055/vdc_00000003DF6E
003320554,014768149,ark:/81055/vdc_000000058950
001021084,014809645,ark:/81055/vdc_0000000363BA
000204629,014804646,ark:/81055/vdc_000000059B6E
000976656,014756136,ark:/81055/vdc_00000005476E
001648740,014847400,ark:/81055/vdc_000000008C52
001276253,014811069,ark:/81055/vdc_00000004C03E
003563193,014841383,ark:/81055/vdc_000000003AAA
003933746,014867919,ark:/81055/vdc_00000001109A
001058364,014871644,ark:/81055/vdc_000000012F24
002973429,014756318,ark:/81055/vdc_000000055266
003578247,014891739,ark:/81055/vdc_00000001A5E6
003563100,014830512,ark:/81055/vdc_000000053F58
003460168,014862379,ark:/81055/vdc_00000000B658
001062193,014809960,ark:/81055/vdc_000000051D74
001697565,014813416,ark:/81055/vdc_000000031464
001257694,014871707,ark:/81055/vdc_000000013872
001257700,014871708,ark:/81055/vdc_00000001386C
003906384,014832017,ark:/81055/vdc_000000034590
000021199,014803607,ark:/81055/vdc_000000045E76
004001181,014832723,ark:/81055/vdc_0000000316AA
003304134,015174086,ark:/81055/vdc_00000002586C
000079308,014846787,ark:/81055/vdc_00000000668A
000079313,014767472,ark:/81055/vdc_000000059010
000079314,014822866,ark:/81055/vdc_000000001962
000079312,014767471,ark:/81055/vdc_000000056DBA
000079290,014803986,ark:/81055/vdc_000000059418
000079284,014803985,ark:/81055/vdc_000000002FF4
000858020,014808595,ark:/81055/vdc_000000051C90
003611450,014824366,ark:/81055/vdc_000000001C9E
000383712,014805552,ark:/81055/vdc_00000005819A
000114914,014756053,ark:/81055/vdc_000000056160
004078456,014897263,ark:/81055/vdc_00000001AC8E
002901215,014827330,ark:/81055/vdc_000000029F58
003344337,014829284,ark:/81055/vdc_00000002AE58
000987813,014809486,ark:/81055/vdc_00000002D5CA
002300161,014605604,ark:/81055/vdc_000000029670
002941534,014827535,ark:/81055/vdc_00000002B25A
000653999,014816475,ark:/81055/vdc_00000002A5DC
000833650,015173038,ark:/81055/vdc_000000024F00
000769055,014807846,ark:/81055/vdc_00000002DF96
000560363,014816435,ark:/81055/vdc_00000002B1E2
000164877,014608521,ark:/81055/vdc_00000002B1FA
000248501,014816267,ark:/81055/vdc_00000002AA4A
001324638,014767704,ark:/81055/vdc_000000056D96
003605619,014830735,ark:/81055/vdc_000000028C26
003605622,014608512,ark:/81055/vdc_00000002B5F6
001461595,014871823,ark:/81055/vdc_00000001335C
000855362,014871525,ark:/81055/vdc_000000012B94
000773164,014807877,ark:/81055/vdc_00000005C4FC
003015545,015106221,ark:/81055/vdc_000000022D7C
001036234,014860372,ark:/81055/vdc_0000000096A8
000164916,014804430,ark:/81055/vdc_000000034D88
